r, y, u
14.00, 14.08, 2.92
14.00, 14.07, 3.43
14.00, 14.11, 4.20
14.00, 14.10, 3.10
14.00, 14.09, 3.31
14.00, 14.08, 3.37
14.00, 14.12, 4.24
14.00, 14.14, 3.97
14.00, 14.13, 3.25
14.00, 14.08, 2.51
14.00, 14.07, 3.46
14.00, 14.08, 3.68
14.00, 14.11, 4.05
14.00, 14.13, 3.83
14.00, 14.13, 3.50
14.00, 14.12, 3.50
14.00, 14.12, 3.49
14.00, 14.08, 2.68
14.00, 14.07, 3.45
14.00, 14.08, 3.59
14.00, 14.09, 3.69
14.00, 14.09, 3.40
14.00, 14.10, 3.65
14.00, 14.12, 4.01
14.00, 14.11, 3.20
14.00, 14.08, 3.05
14.00, 14.08, 3.48
14.00, 14.07, 3.19
14.00, 14.07, 3.45
14.00, 14.05, 2.98
14.00, 14.06, 3.79
14.00, 14.07, 3.46
14.00, 14.08, 3.57
14.00, 14.07, 3.22
14.00, 14.08, 3.77
14.00, 14.06, 2.88
14.00, 14.02, 2.76
14.00, 14.02, 3.37
14.00, 14.06, 3.98
14.00, 14.08, 3.73
14.00, 14.07, 3.35
14.00, 14.08, 3.51
14.00, 14.06, 3.13
14.00, 14.06, 3.35
14.00, 14.04, 3.14
14.00, 14.05, 3.45
14.00, 14.07, 3.84
14.00, 14.06, 3.16
14.00, 14.06, 3.50
14.00, 14.04, 2.98
14.00, 14.05, 3.57
14.00, 14.06, 3.67
14.00, 14.06, 3.33
14.00, 14.08, 3.75
14.00, 14.07, 3.26
14.00, 14.07, 3.47
14.00, 14.05, 3.07
14.00, 14.04, 3.22
14.00, 14.06, 3.82
14.00, 14.07, 3.47
14.00, 14.07, 3.49
14.00, 14.08, 3.66
14.00, 14.10, 3.88
14.00, 14.07, 2.96
14.00, 14.06, 3.22
14.00, 14.05, 3.35
14.00, 14.05, 3.37
14.00, 14.08, 3.94
14.00, 14.10, 3.83
14.00, 14.07, 2.96
14.00, 14.06, 3.33
14.00, 14.07, 3.62
14.00, 14.08, 3.71
14.00, 14.08, 3.47
14.00, 14.06, 3.13
14.00, 14.04, 2.96
14.00, 14.03, 3.33
14.00, 14.05, 3.80
14.00, 14.06, 3.58
14.00, 14.06, 3.32
14.00, 14.06, 3.51
14.00, 14.03, 2.84
14.00, 14.05, 3.71
14.00, 14.04, 3.30
14.00, 14.04, 3.35
14.00, 14.05, 3.55
14.00, 14.04, 3.12
14.00, 14.02, 3.03
14.00, 14.01, 3.25
14.00, 14.05, 4.12
14.00, 14.03, 2.88
14.00, 14.01, 2.93
14.00, 14.02, 3.50
14.00, 14.05, 4.09
14.00, 14.04, 2.94
14.00, 14.00, 2.67
14.00, 14.02, 3.79
14.00, 14.04, 3.70
14.00, 14.01, 2.74
14.00, 14.02, 3.49
14.00, 14.03, 3.62
14.00, 14.05, 3.70
14.00, 14.03, 2.94
14.00, 14.03, 3.31
14.00, 14.02, 3.25
14.00, 14.03, 3.56
14.00, 14.05, 3.71
14.00, 14.07, 3.75
14.00, 14.09, 3.85
14.00, 14.03, 2.30
14.00, 14.03, 3.42
14.00, 14.02, 3.19
14.00, 14.02, 3.29
14.00, 14.07, 4.45
14.00, 14.06, 3.12
14.00, 14.05, 3.39
14.00, 14.07, 3.73
14.00, 14.06, 3.29
14.00, 14.03, 2.94
14.00, 14.04, 3.61
14.00, 14.05, 3.48
14.00, 14.04, 3.30
14.00, 14.04, 3.47
14.00, 14.08, 4.27
14.00, 14.09, 3.48
14.00, 14.04, 2.59
14.00, 13.99, 2.50
14.00, 13.99, 3.28
14.00, 14.04, 4.38
14.00, 14.07, 3.85
14.00, 14.06, 3.32
14.00, 14.04, 2.91
14.00, 14.01, 2.98
14.00, 14.03, 3.65
14.00, 14.01, 2.88
14.00, 13.99, 2.92
14.00, 14.01, 3.72
14.00, 14.01, 3.39
14.00, 14.03, 3.58
14.00, 14.05, 3.76
14.00, 14.03, 3.10
14.00, 14.02, 3.05
14.00, 13.99, 2.78
14.00, 14.01, 3.76
14.00, 14.01, 3.24
14.00, 14.02, 3.48
14.00, 14.02, 3.31
14.00, 14.02, 3.50
14.00, 14.03, 3.50
14.00, 14.03, 3.41
14.00, 14.01, 2.96
14.00, 14.03, 3.76
14.00, 14.01, 2.84
14.00, 13.99, 2.94
14.00, 14.00, 3.46
14.00, 14.02, 3.79
14.00, 14.01, 3.06
14.00, 14.02, 3.62
14.00, 14.03, 3.43
14.00, 14.01, 3.04
14.00, 14.02, 3.59
14.00, 14.04, 3.71
14.00, 14.03, 3.04
14.00, 14.03, 3.42
14.00, 14.03, 3.53
14.00, 14.02, 3.16
14.00, 14.03, 3.45
14.00, 14.04, 3.58
14.00, 14.04, 3.37
14.00, 14.06, 3.95
14.00, 14.04, 3.04
14.00, 14.04, 3.38
14.00, 14.03, 3.32
14.00, 14.02, 3.09
14.00, 14.02, 3.39
14.00, 14.04, 3.84
14.00, 14.06, 3.68
14.00, 14.05, 3.38
14.00, 14.01, 2.55
14.00, 14.02, 3.73
14.00, 14.03, 3.54
14.00, 14.02, 3.00
14.00, 14.02, 3.51
14.00, 14.04, 3.67
14.00, 14.03, 3.21
14.00, 14.01, 3.03
14.00, 14.03, 3.76
14.00, 14.02, 3.06
14.00, 14.03, 3.77
14.00, 14.01, 2.75
14.00, 14.01, 3.46
14.00, 14.01, 3.37
14.00, 14.00, 3.00
14.00, 13.99, 3.27
14.00, 14.02, 3.88
14.00, 14.06, 4.04
14.00, 14.02, 2.63
14.00, 13.96, 2.16
14.00, 13.95, 3.02
14.00, 13.98, 3.98
14.00, 14.02, 3.90
14.00, 14.07, 4.40
14.00, 14.04, 2.68
14.00, 14.00, 2.66
14.00, 13.99, 3.13
14.00, 14.00, 3.50
14.00, 14.02, 3.69
14.00, 14.03, 3.51
14.00, 14.01, 2.98
14.00, 14.01, 3.33
14.00, 14.02, 3.54
14.00, 14.03, 3.59
14.00, 14.02, 3.09
14.00, 14.00, 3.01
14.00, 14.00, 3.40
14.00, 14.00, 3.29
14.00, 14.00, 3.31
14.00, 14.04, 4.12
14.00, 14.06, 3.75
14.00, 14.05, 3.22
14.00, 14.02, 2.95
14.00, 14.02, 3.29
14.00, 14.02, 3.43
14.00, 14.02, 3.35
14.00, 14.02, 3.47
14.00, 14.03, 3.58
14.00, 14.05, 3.82
14.00, 14.05, 3.37
14.00, 14.05, 3.43
14.00, 14.01, 2.60
14.00, 14.00, 3.29
14.00, 14.02, 3.81
14.00, 14.03, 3.48
14.00, 14.04, 3.66
14.00, 14.03, 3.20
14.00, 14.02, 3.12
14.00, 14.00, 2.97
14.00, 13.99, 3.25
14.00, 14.00, 3.52
14.00, 14.01, 3.46
14.00, 14.02, 3.60
14.00, 14.01, 3.08
14.00, 14.02, 3.66
14.00, 14.02, 3.19
14.00, 13.99, 2.84
14.00, 13.99, 3.24
14.00, 14.02, 4.04
14.00, 14.00, 2.89
14.00, 13.99, 3.11
14.00, 14.00, 3.48
14.00, 14.00, 3.23
14.00, 14.00, 3.31
14.00, 13.98, 2.96
14.00, 13.97, 3.07
14.00, 13.99, 3.57
14.00, 13.98, 3.10
14.00, 13.99, 3.37
14.00, 14.02, 4.07
14.00, 14.03, 3.49
14.00, 14.01, 2.96
14.00, 14.00, 3.09
14.00, 13.99, 3.18
14.00, 13.99, 3.19
14.00, 13.98, 3.17
14.00, 13.98, 3.31
14.00, 14.03, 4.34
14.00, 14.06, 3.81
14.00, 14.03, 2.79
14.00, 13.99, 2.73
14.00, 14.00, 3.61
14.00, 14.01, 3.50
14.00, 14.01, 3.22
14.00, 14.01, 3.30
14.00, 14.02, 3.72
14.00, 14.04, 3.66
14.00, 14.05, 3.56
14.00, 14.03, 3.06
14.00, 14.00, 2.86
14.00, 14.02, 3.77
14.00, 14.04, 3.70
14.00, 14.03, 3.33
14.00, 14.01, 2.89
14.00, 14.02, 3.58
14.00, 14.02, 3.34
14.00, 14.03, 3.65
14.00, 14.03, 3.37
14.00, 14.01, 3.03
14.00, 14.03, 3.78
14.00, 14.01, 2.92
14.00, 14.01, 3.35
14.00, 14.00, 3.23
14.00, 13.99, 3.01
14.00, 13.99, 3.42
14.00, 14.02, 3.92
14.00, 14.01, 3.13
14.00, 14.01, 3.28
14.00, 14.00, 3.14
14.00, 13.99, 3.12
14.00, 13.97, 2.92
14.00, 13.99, 3.61
14.00, 14.00, 3.61
14.00, 14.02, 3.61
14.00, 14.00, 3.01
14.00, 13.98, 2.78
14.00, 13.97, 3.20
14.00, 13.99, 3.62
14.00, 14.02, 3.88
14.00, 13.99, 2.58
14.00, 13.99, 3.37
14.00, 13.98, 3.04
14.00, 13.99, 3.60
14.00, 13.99, 3.30
14.00, 14.01, 3.67
14.00, 14.02, 3.57
14.00, 14.02, 3.36
14.00, 13.99, 2.74
14.00, 13.97, 2.95
14.00, 13.96, 3.06
14.00, 14.00, 4.04
14.00, 14.03, 3.75
14.00, 14.07, 4.25
14.00, 14.05, 3.10
14.00, 14.01, 2.51
14.00, 13.97, 2.59
14.00, 13.97, 3.32
14.00, 14.00, 3.86
14.00, 14.03, 4.03
14.00, 14.04, 3.54
14.00, 14.06, 3.82
14.00, 14.04, 3.04
14.00, 14.01, 2.86
14.00, 14.00, 3.11
14.00, 14.01, 3.62
14.00, 14.04, 3.96
14.00, 14.06, 3.74
14.00, 14.02, 2.59
14.00, 13.98, 2.73
14.00, 14.00, 3.74
14.00, 14.01, 3.48
14.00, 14.02, 3.65
14.00, 14.05, 4.00
14.00, 14.04, 3.14
14.00, 14.03, 3.23
14.00, 13.99, 2.64
14.00, 13.94, 2.35
14.00, 13.96, 3.60
14.00, 14.00, 4.01
14.00, 14.03, 3.86
14.00, 14.02, 3.23
14.00, 14.01, 3.09
14.00, 13.99, 2.96
14.00, 14.00, 3.61
14.00, 13.96, 2.47
14.00, 13.96, 3.26
14.00, 13.98, 3.69
14.00, 14.00, 3.64
14.00, 14.03, 3.88
14.00, 14.02, 3.18
14.00, 14.01, 3.05
14.00, 13.97, 2.51
14.00, 13.96, 3.16
14.00, 13.98, 3.58
14.00, 14.01, 3.90
14.00, 14.04, 3.91
14.00, 14.04, 3.31
14.00, 14.02, 3.02
14.00, 13.99, 2.78
14.00, 13.97, 3.03
14.00, 13.98, 3.48
14.00, 13.99, 3.50
14.00, 14.01, 3.70
14.00, 14.01, 3.15
14.00, 14.01, 3.53
14.00, 14.02, 3.45
14.00, 14.02, 3.48
14.00, 14.00, 2.95
14.00, 14.02, 3.72
14.00, 14.03, 3.55
14.00, 14.03, 3.39
14.00, 14.03, 3.47
14.00, 14.01, 3.04
14.00, 14.00, 3.20
14.00, 14.03, 3.96
14.00, 14.03, 3.24
14.00, 14.02, 3.37
14.00, 14.01, 3.03
14.00, 13.99, 2.96
14.00, 14.00, 3.67
14.00, 14.02, 3.61
14.00, 14.03, 3.61
14.00, 14.03, 3.39
14.00, 14.04, 3.58
14.00, 14.02, 3.04
14.00, 14.00, 2.95
14.00, 13.99, 3.16
14.00, 14.01, 3.80
14.00, 14.02, 3.61
14.00, 14.01, 3.15
14.00, 13.99, 2.80
14.00, 14.00, 3.63
14.00, 14.02, 3.82
14.00, 14.02, 3.34
14.00, 13.99, 2.76
14.00, 13.96, 2.68
14.00, 13.98, 3.62
14.00, 14.00, 3.69
14.00, 14.01, 3.59
14.00, 13.99, 2.79
14.00, 13.99, 3.42
14.00, 13.99, 3.34
14.00, 14.02, 3.84
14.00, 14.03, 3.48
14.00, 14.01, 2.96
14.00, 13.97, 2.59
14.00, 13.98, 3.60
14.00, 13.97, 2.95
14.00, 13.97, 3.37
14.00, 14.01, 4.04
14.00, 14.03, 3.74
14.00, 14.01, 2.95
14.00, 14.00, 3.11
14.00, 13.99, 3.14
14.00, 13.97, 2.99
14.00, 14.00, 3.83
14.00, 14.01, 3.52
14.00, 14.04, 3.93
14.00, 14.03, 3.21
14.00, 14.02, 3.13
14.00, 13.99, 2.88
14.00, 14.01, 3.69
14.00, 14.03, 3.73
14.00, 14.03, 3.52
14.00, 14.02, 3.09
14.00, 14.02, 3.38
14.00, 14.01, 3.28
14.00, 14.01, 3.44
14.00, 14.03, 3.80
14.00, 14.03, 3.38
14.00, 14.02, 3.12
14.00, 14.01, 3.27
14.00, 14.01, 3.28
14.00, 14.00, 3.20
14.00, 14.03, 4.00
14.00, 14.03, 3.28
14.00, 14.02, 3.21
14.00, 14.01, 3.25
14.00, 14.00, 3.22
14.00, 14.00, 3.41
14.00, 14.01, 3.55
14.00, 14.01, 3.29
14.00, 13.99, 2.83
14.00, 13.97, 2.92
14.00, 13.97, 3.33
14.00, 14.00, 3.99
14.00, 14.01, 3.46
14.00, 14.01, 3.24
14.00, 14.01, 3.48
14.00, 14.00, 2.98
14.00, 13.97, 2.77
14.00, 13.96, 3.03
14.00, 13.96, 3.33
14.00, 14.00, 3.95
14.00, 14.01, 3.54
14.00, 14.00, 3.11
14.00, 13.99, 3.15
14.00, 13.99, 3.22
14.00, 13.99, 3.41
14.00, 13.98, 3.07
14.00, 13.99, 3.46
14.00, 14.00, 3.60
14.00, 13.98, 2.81
14.00, 13.95, 2.62
14.00, 13.99, 4.14
14.00, 14.01, 3.66
14.00, 14.00, 3.03
14.00, 13.99, 3.26
14.00, 13.99, 3.32
14.00, 14.01, 3.64
14.00, 14.02, 3.64
14.00, 14.03, 3.42
14.00, 14.01, 3.08
14.00, 14.00, 3.13
14.00, 13.96, 2.42
14.00, 13.98, 3.86
14.00, 14.02, 4.00
14.00, 14.06, 4.20
14.00, 14.06, 3.36
14.00, 14.04, 3.21
14.00, 14.01, 2.81
14.00, 13.99, 2.91
14.00, 13.98, 3.30
14.00, 14.02, 3.99
14.00, 14.02, 3.29
14.00, 14.03, 3.66
14.00, 14.04, 3.72
14.00, 14.01, 2.62
14.00, 13.98, 2.97
14.00, 13.99, 3.56
14.00, 14.01, 3.66
14.00, 14.03, 3.70
14.00, 14.03, 3.32
14.00, 14.02, 3.37
14.00, 14.01, 3.20
14.00, 14.00, 3.03
14.00, 13.99, 3.26
14.00, 13.98, 3.15
14.00, 14.00, 3.63
14.00, 13.98, 2.79
14.00, 13.97, 3.27
14.00, 14.00, 3.80
14.00, 14.00, 3.26
14.00, 14.00, 3.28
14.00, 13.97, 2.72
14.00, 13.99, 3.86
14.00, 14.02, 3.72
14.00, 14.01, 3.11
14.00, 13.99, 3.00
14.00, 13.95, 2.41
14.00, 13.97, 3.78
14.00, 13.97, 3.26
14.00, 14.00, 3.78
14.00, 13.99, 3.14
14.00, 13.99, 3.33
14.00, 13.99, 3.14
14.00, 14.00, 3.69
14.00, 13.99, 2.91
14.00, 13.98, 3.12
14.00, 13.99, 3.55
14.00, 14.01, 3.75
14.00, 14.02, 3.41
14.00, 14.01, 3.21
14.00, 14.00, 3.27
14.00, 14.02, 3.74
14.00, 14.00, 2.91
14.00, 13.98, 3.01
14.00, 13.99, 3.54
14.00, 14.02, 3.82
14.00, 14.03, 3.48
14.00, 14.01, 3.13
14.00, 14.01, 3.25
14.00, 14.02, 3.64
14.00, 14.02, 3.46
14.00, 14.02, 3.34
14.00, 14.01, 3.08
14.00, 13.99, 3.07
14.00, 13.99, 3.35
14.00, 14.03, 4.23
14.00, 14.05, 3.75
14.00, 14.02, 2.76
14.00, 14.00, 2.96
14.00, 13.98, 2.95
14.00, 13.98, 3.47
14.00, 13.98, 3.25
14.00, 14.00, 3.72
14.00, 14.02, 3.56
14.00, 14.02, 3.46
14.00, 14.02, 3.39
14.00, 14.00, 3.02
14.00, 13.95, 2.19
14.00, 13.95, 3.33
14.00, 13.97, 3.54
14.00, 14.00, 3.99
14.00, 14.03, 3.78
14.00, 14.01, 2.87
14.00, 13.98, 2.82
14.00, 13.97, 3.06
14.00, 13.98, 3.47
14.00, 14.00, 3.77
14.00, 14.01, 3.42
14.00, 14.01, 3.34
14.00, 14.00, 3.14
14.00, 13.98, 2.91
14.00, 13.97, 3.15
14.00, 13.97, 3.20
14.00, 13.98, 3.45
14.00, 13.99, 3.56
14.00, 14.02, 3.87
14.00, 14.02, 3.27
14.00, 13.99, 2.86
14.00, 13.94, 2.11
14.00, 13.97, 4.01
14.00, 14.02, 4.33
14.00, 14.06, 4.07
14.00, 14.05, 3.11
14.00, 14.00, 2.49
14.00, 13.98, 3.08
14.00, 13.99, 3.42
14.00, 13.99, 3.43
14.00, 14.02, 3.89
14.00, 14.05, 3.92
14.00, 14.04, 3.20
14.00, 14.00, 2.62
14.00, 13.97, 2.79
14.00, 13.98, 3.64
14.00, 14.02, 4.10
14.00, 14.04, 3.56
14.00, 14.04, 3.58
14.00, 14.03, 3.13
14.00, 14.01, 3.09
14.00, 14.00, 3.09
14.00, 14.00, 3.47
14.00, 13.99, 3.10
14.00, 14.00, 3.50
14.00, 13.99, 3.14
14.00, 14.03, 4.09
14.00, 14.05, 3.81
14.00, 14.01, 2.57
14.00, 13.99, 3.05
14.00, 13.97, 3.02
14.00, 13.97, 3.29
14.00, 13.99, 3.58
14.00, 14.03, 4.07
14.00, 14.05, 3.74
14.00, 13.99, 2.24
14.00, 13.95, 2.54
14.00, 13.95, 3.34
14.00, 13.98, 3.87
14.00, 14.01, 3.84
14.00, 14.03, 3.73
14.00, 14.03, 3.23
14.00, 13.99, 2.57
14.00, 13.95, 2.58
14.00, 13.97, 3.65
14.00, 13.99, 3.77
14.00, 14.01, 3.62
14.00, 13.98, 2.61
14.00, 14.00, 3.80
14.00, 13.99, 3.10
14.00, 13.98, 3.05
14.00, 13.97, 3.19
14.00, 13.97, 3.20
14.00, 14.00, 3.79
14.00, 14.02, 3.84
14.00, 14.02, 3.33
14.00, 14.01, 3.03
14.00, 13.96, 2.42
14.00, 13.98, 3.66
14.00, 14.00, 3.69
14.00, 14.02, 3.75
14.00, 14.05, 3.88
14.00, 14.03, 3.14
14.00, 14.00, 2.78
14.00, 13.98, 2.88
14.00, 13.98, 3.49
14.00, 14.02, 4.07
14.00, 14.03, 3.56
14.00, 14.04, 3.57
14.00, 14.01, 2.80
14.00, 14.00, 3.19
14.00, 13.99, 3.20
14.00, 14.00, 3.60
14.00, 14.02, 3.63
14.00, 13.99, 2.81
14.00, 14.01, 3.82
14.00, 14.02, 3.43
14.00, 13.99, 2.84
14.00, 14.00, 3.44
14.00, 13.99, 3.25
14.00, 14.00, 3.54
14.00, 14.00, 3.15
14.00, 14.01, 3.62
14.00, 14.00, 3.16
14.00, 13.99, 3.09
14.00, 13.96, 2.78
14.00, 13.97, 3.45
14.00, 13.99, 3.55
14.00, 14.02, 3.90
14.00, 14.00, 3.03
14.00, 14.00, 3.28
14.00, 14.00, 3.45
14.00, 13.99, 3.05
14.00, 13.98, 3.01
14.00, 13.95, 2.74
14.00, 13.98, 3.85
14.00, 14.00, 3.61
14.00, 14.00, 3.22
14.00, 14.00, 3.33
14.00, 14.01, 3.70
14.00, 13.98, 2.50
14.00, 13.97, 3.31
14.00, 13.95, 2.64
14.00, 13.97, 3.68
14.00, 14.00, 3.87
14.00, 14.02, 3.61
14.00, 14.02, 3.50
14.00, 13.99, 2.74
14.00, 13.98, 3.07
14.00, 13.99, 3.52
14.00, 13.99, 3.31
14.00, 14.01, 3.68
14.00, 14.02, 3.52
14.00, 14.01, 3.25
14.00, 14.01, 3.23
14.00, 14.00, 3.21
14.00, 14.00, 3.40
14.00, 13.99, 3.16
14.00, 14.00, 3.55
14.00, 14.03, 3.80
14.00, 14.03, 3.46
14.00, 14.02, 3.15
0.00, 14.02, 3.61
