r, y, u
14.00, 13.96, 3.34
14.00, 13.96, 3.27
14.00, 13.97, 3.67
14.00, 13.99, 3.66
14.00, 14.02, 4.16
14.00, 14.04, 3.82
14.00, 14.03, 3.27
14.00, 14.02, 3.32
14.00, 14.03, 3.89
14.00, 14.03, 3.57
14.00, 14.04, 3.79
14.00, 14.02, 3.18
14.00, 14.05, 4.17
14.00, 14.05, 3.54
14.00, 14.08, 4.31
14.00, 14.07, 3.36
14.00, 14.04, 3.08
14.00, 14.00, 2.90
14.00, 14.00, 3.58
14.00, 14.04, 4.42
14.00, 14.02, 2.87
14.00, 14.01, 3.41
14.00, 13.95, 2.21
14.00, 13.95, 3.55
14.00, 13.97, 3.79
14.00, 13.99, 3.65
14.00, 13.99, 3.34
14.00, 13.96, 2.76
14.00, 13.95, 3.25
14.00, 13.94, 3.08
14.00, 13.94, 3.35
14.00, 13.95, 3.49
14.00, 13.93, 2.87
14.00, 13.93, 3.19
14.00, 13.93, 3.17
14.00, 13.94, 3.51
14.00, 13.93, 3.04
14.00, 13.91, 2.68
14.00, 13.91, 3.22
14.00, 13.92, 3.36
14.00, 13.93, 3.43
14.00, 13.93, 3.12
14.00, 13.92, 2.99
14.00, 13.93, 3.49
14.00, 13.94, 3.45
14.00, 13.95, 3.50
14.00, 13.94, 2.97
14.00, 13.94, 3.18
14.00, 13.94, 3.30
14.00, 13.96, 3.81
14.00, 13.98, 3.53
14.00, 13.97, 3.17
14.00, 13.97, 3.37
14.00, 14.01, 4.13
14.00, 14.00, 3.12
14.00, 14.00, 3.59
14.00, 14.02, 3.87
14.00, 14.03, 3.73
14.00, 14.04, 3.69
14.00, 14.04, 3.61
14.00, 14.03, 3.31
14.00, 14.03, 3.53
14.00, 14.03, 3.65
14.00, 14.05, 3.93
14.00, 14.07, 4.01
14.00, 14.10, 4.23
14.00, 14.08, 3.36
14.00, 14.05, 3.12
14.00, 14.04, 3.44
14.00, 14.01, 2.88
14.00, 14.01, 3.64
14.00, 14.03, 3.97
14.00, 14.05, 3.99
14.00, 14.04, 3.29
14.00, 14.02, 3.25
14.00, 14.00, 3.09
14.00, 13.97, 2.79
14.00, 13.95, 3.11
14.00, 13.94, 2.94
14.00, 13.96, 3.81
14.00, 13.96, 3.18
14.00, 13.94, 2.87
14.00, 13.96, 3.76
14.00, 13.98, 3.80
14.00, 14.00, 3.66
14.00, 13.95, 2.32
14.00, 13.90, 2.23
14.00, 13.88, 2.92
14.00, 13.90, 3.48
14.00, 13.92, 3.62
14.00, 13.97, 4.14
14.00, 13.97, 3.26
14.00, 13.94, 2.62
14.00, 13.91, 2.59
14.00, 13.90, 2.99
14.00, 13.91, 3.40
14.00, 13.94, 3.83
14.00, 13.96, 3.66
14.00, 13.96, 3.25
14.00, 13.97, 3.44
14.00, 13.95, 2.97
14.00, 13.96, 3.39
14.00, 13.93, 2.65
14.00, 13.95, 3.69
14.00, 13.97, 3.81
14.00, 13.99, 3.67
14.00, 14.01, 3.64
14.00, 14.01, 3.41
14.00, 14.03, 4.01
14.00, 14.02, 3.34
14.00, 14.03, 3.65
14.00, 14.02, 3.40
14.00, 14.02, 3.48
14.00, 14.02, 3.58
14.00, 14.04, 3.96
14.00, 14.08, 4.36
14.00, 14.10, 4.03
14.00, 14.09, 3.45
14.00, 14.06, 3.17
14.00, 14.04, 3.23
14.00, 14.05, 3.80
14.00, 14.08, 4.34
14.00, 14.07, 3.33
14.00, 14.05, 3.29
14.00, 14.04, 3.50
14.00, 14.02, 2.99
14.00, 13.97, 2.62
14.00, 13.98, 3.65
14.00, 14.00, 3.67
14.00, 14.00, 3.50
14.00, 14.01, 3.54
14.00, 13.99, 3.05
14.00, 13.97, 3.06
14.00, 13.97, 3.39
14.00, 13.98, 3.51
14.00, 13.96, 3.00
14.00, 13.95, 3.14
14.00, 13.96, 3.59
14.00, 13.93, 2.53
14.00, 13.91, 2.81
14.00, 13.91, 3.14
14.00, 13.93, 3.76
14.00, 13.93, 3.06
14.00, 13.94, 3.51
14.00, 13.94, 3.09
14.00, 13.94, 3.25
14.00, 13.94, 3.17
14.00, 13.94, 3.28
14.00, 13.94, 3.16
14.00, 13.95, 3.52
14.00, 13.95, 3.33
14.00, 13.97, 3.61
14.00, 13.95, 2.82
14.00, 13.94, 3.15
14.00, 13.94, 3.25
14.00, 13.96, 3.57
14.00, 13.97, 3.57
14.00, 13.98, 3.51
14.00, 13.99, 3.45
14.00, 14.02, 4.21
14.00, 14.02, 3.16
14.00, 14.02, 3.63
14.00, 14.01, 3.13
14.00, 14.01, 3.60
14.00, 14.02, 3.66
14.00, 14.05, 4.08
14.00, 14.08, 4.22
14.00, 14.09, 3.82
14.00, 14.08, 3.54
14.00, 14.07, 3.51
14.00, 14.06, 3.54
14.00, 14.06, 3.50
14.00, 14.05, 3.59
14.00, 14.06, 3.73
14.00, 14.06, 3.56
14.00, 14.07, 3.91
14.00, 14.05, 3.29
14.00, 14.06, 3.78
14.00, 14.03, 3.06
14.00, 14.03, 3.53
14.00, 14.01, 3.16
14.00, 13.98, 2.86
14.00, 13.96, 2.96
14.00, 14.01, 4.39
14.00, 14.01, 3.36
14.00, 13.97, 2.57
14.00, 13.95, 3.00
14.00, 13.94, 3.25
14.00, 13.95, 3.42
14.00, 13.95, 3.31
14.00, 13.94, 2.93
14.00, 13.95, 3.45
14.00, 13.93, 2.94
14.00, 13.93, 3.26
14.00, 13.94, 3.43
14.00, 13.95, 3.27
14.00, 13.95, 3.30
14.00, 13.94, 3.13
14.00, 13.96, 3.60
14.00, 13.95, 3.13
14.00, 13.94, 3.01
14.00, 13.96, 3.61
14.00, 13.97, 3.57
14.00, 13.94, 2.54
14.00, 13.89, 2.12
14.00, 13.93, 4.20
14.00, 13.95, 3.48
14.00, 13.99, 4.11
14.00, 14.01, 3.71
14.00, 14.03, 3.96
14.00, 14.00, 2.68
14.00, 14.00, 3.49
14.00, 13.97, 2.78
14.00, 13.97, 3.35
14.00, 14.01, 4.15
14.00, 14.05, 4.38
14.00, 14.09, 4.40
14.00, 14.10, 3.72
14.00, 14.07, 3.20
14.00, 14.05, 3.20
14.00, 14.04, 3.38
14.00, 14.06, 4.15
14.00, 14.08, 3.88
14.00, 14.09, 3.87
14.00, 14.06, 3.14
14.00, 14.06, 3.61
14.00, 14.06, 3.74
14.00, 14.05, 3.40
14.00, 14.05, 3.53
14.00, 14.03, 3.33
14.00, 14.04, 3.76
14.00, 14.04, 3.49
14.00, 14.03, 3.30
14.00, 13.97, 2.39
14.00, 13.97, 3.46
14.00, 13.98, 3.44
14.00, 14.00, 3.91
14.00, 14.00, 3.25
14.00, 14.01, 3.79
14.00, 13.96, 2.23
14.00, 13.91, 2.33
14.00, 13.91, 3.39
14.00, 13.94, 3.68
14.00, 13.98, 4.00
14.00, 13.99, 3.47
14.00, 13.96, 2.74
14.00, 13.92, 2.58
14.00, 13.93, 3.39
14.00, 13.96, 3.85
14.00, 13.96, 3.31
14.00, 13.93, 2.56
14.00, 13.92, 3.13
14.00, 13.93, 3.41
14.00, 13.94, 3.28
14.00, 13.95, 3.49
14.00, 13.95, 3.28
14.00, 13.96, 3.38
14.00, 13.94, 2.93
14.00, 13.97, 3.97
14.00, 13.99, 3.46
14.00, 14.00, 3.74
14.00, 14.01, 3.48
14.00, 13.99, 2.93
14.00, 13.96, 2.87
14.00, 13.96, 3.36
14.00, 13.99, 3.90
14.00, 14.02, 4.13
14.00, 14.06, 4.28
14.00, 14.07, 3.63
14.00, 14.07, 3.65
14.00, 14.05, 3.32
14.00, 14.07, 3.93
14.00, 14.06, 3.49
14.00, 14.04, 3.26
14.00, 14.04, 3.52
14.00, 14.05, 3.90
14.00, 14.05, 3.45
14.00, 14.08, 4.34
14.00, 14.09, 3.71
14.00, 14.09, 3.89
14.00, 14.08, 3.39
14.00, 14.03, 2.63
14.00, 13.99, 2.79
14.00, 13.97, 3.12
14.00, 14.02, 4.45
14.00, 14.05, 4.01
14.00, 14.05, 3.58
14.00, 14.01, 2.71
14.00, 13.97, 2.70
14.00, 13.96, 3.11
14.00, 13.96, 3.50
14.00, 13.97, 3.34
14.00, 13.96, 3.26
14.00, 13.98, 3.60
14.00, 13.96, 2.86
14.00, 13.94, 2.90
14.00, 13.93, 3.16
14.00, 13.94, 3.44
14.00, 13.94, 3.20
14.00, 13.95, 3.52
14.00, 13.95, 3.23
14.00, 13.96, 3.39
14.00, 13.95, 2.99
14.00, 13.94, 3.05
14.00, 13.91, 2.61
14.00, 13.89, 2.86
14.00, 13.91, 3.45
14.00, 13.93, 3.52
14.00, 13.94, 3.35
14.00, 13.98, 4.04
14.00, 13.97, 3.05
14.00, 13.97, 3.35
14.00, 13.99, 3.76
14.00, 13.98, 3.15
14.00, 13.98, 3.38
14.00, 13.99, 3.52
14.00, 14.02, 3.92
14.00, 14.00, 2.99
14.00, 14.00, 3.47
14.00, 14.03, 4.07
14.00, 14.05, 3.97
14.00, 14.07, 4.02
14.00, 14.08, 3.66
14.00, 14.06, 3.40
14.00, 14.04, 3.06
14.00, 14.05, 3.96
14.00, 14.06, 3.70
14.00, 14.07, 3.94
14.00, 14.07, 3.62
14.00, 14.07, 3.57
14.00, 14.06, 3.39
14.00, 14.07, 3.93
14.00, 14.05, 3.17
14.00, 14.02, 2.88
14.00, 14.03, 3.87
14.00, 14.04, 3.86
14.00, 14.05, 3.58
14.00, 14.03, 3.25
14.00, 14.01, 2.97
14.00, 13.98, 3.02
14.00, 13.99, 3.49
14.00, 14.00, 3.70
14.00, 13.99, 3.15
14.00, 13.95, 2.64
14.00, 13.93, 2.87
14.00, 13.93, 3.20
14.00, 13.93, 3.25
14.00, 13.96, 3.81
14.00, 13.98, 3.65
14.00, 14.01, 3.87
14.00, 13.99, 3.02
14.00, 13.94, 2.25
14.00, 13.91, 2.70
14.00, 13.91, 3.24
14.00, 13.94, 3.84
14.00, 13.97, 3.86
14.00, 13.95, 2.73
14.00, 13.92, 2.65
14.00, 13.91, 2.90
14.00, 13.93, 3.77
14.00, 13.94, 3.33
14.00, 14.00, 4.34
14.00, 14.01, 3.46
14.00, 13.96, 2.39
14.00, 13.96, 3.54
14.00, 13.97, 3.43
14.00, 14.00, 3.87
14.00, 13.98, 2.93
14.00, 13.97, 3.30
14.00, 13.99, 3.67
14.00, 14.02, 3.94
14.00, 14.04, 3.84
14.00, 14.08, 4.48
14.00, 14.04, 2.55
14.00, 14.03, 3.47
14.00, 14.02, 3.46
14.00, 14.02, 3.28
14.00, 14.05, 4.40
14.00, 14.09, 4.18
14.00, 14.12, 4.28
14.00, 14.11, 3.61
14.00, 14.09, 3.43
14.00, 14.06, 3.02
14.00, 14.02, 2.95
14.00, 14.02, 3.61
14.00, 14.04, 3.83
14.00, 14.07, 4.18
14.00, 14.09, 4.12
14.00, 14.06, 2.90
14.00, 14.04, 3.36
14.00, 14.00, 2.71
14.00, 13.97, 2.83
14.00, 13.99, 3.93
14.00, 14.02, 4.05
14.00, 14.01, 3.13
14.00, 13.96, 2.39
14.00, 13.92, 2.54
14.00, 13.93, 3.51
14.00, 13.98, 4.18
14.00, 14.00, 3.60
14.00, 14.00, 3.36
14.00, 13.99, 3.24
14.00, 13.94, 2.32
14.00, 13.94, 3.32
14.00, 13.91, 2.63
14.00, 13.91, 3.15
14.00, 13.91, 3.17
14.00, 13.96, 4.15
14.00, 13.95, 2.95
14.00, 13.97, 3.86
14.00, 13.95, 2.73
14.00, 13.93, 2.94
14.00, 13.95, 3.64
14.00, 13.96, 3.47
14.00, 13.97, 3.49
14.00, 13.95, 2.79
14.00, 13.93, 2.88
14.00, 13.94, 3.41
14.00, 13.96, 3.58
14.00, 14.01, 4.29
14.00, 14.01, 3.39
14.00, 14.00, 3.22
14.00, 14.00, 3.33
14.00, 14.00, 3.52
14.00, 14.03, 4.18
14.00, 14.06, 3.92
14.00, 14.03, 3.04
14.00, 14.03, 3.50
14.00, 14.03, 3.52
14.00, 14.06, 4.29
14.00, 14.08, 3.96
14.00, 14.07, 3.37
14.00, 14.06, 3.37
14.00, 14.05, 3.54
14.00, 14.09, 4.44
14.00, 14.08, 3.37
14.00, 14.07, 3.63
14.00, 14.04, 2.96
14.00, 14.04, 3.61
14.00, 14.04, 3.61
14.00, 14.05, 3.84
14.00, 14.04, 3.23
14.00, 14.01, 2.99
14.00, 14.00, 3.32
14.00, 13.98, 3.00
14.00, 14.02, 4.16
14.00, 14.00, 3.02
14.00, 13.99, 3.15
14.00, 13.98, 3.25
14.00, 13.94, 2.45
14.00, 13.94, 3.46
14.00, 13.97, 3.83
14.00, 13.98, 3.40
14.00, 13.99, 3.57
14.00, 13.99, 3.40
14.00, 13.95, 2.41
14.00, 13.91, 2.47
14.00, 13.90, 3.16
14.00, 13.91, 3.15
14.00, 13.92, 3.38
14.00, 13.97, 4.19
14.00, 14.01, 4.17
14.00, 14.01, 3.16
14.00, 13.95, 2.28
14.00, 13.92, 2.74
14.00, 13.90, 2.77
14.00, 13.92, 3.66
14.00, 13.98, 4.27
14.00, 14.02, 4.07
14.00, 13.99, 2.80
14.00, 13.96, 2.74
14.00, 13.96, 3.43
14.00, 13.99, 3.89
14.00, 14.00, 3.45
14.00, 14.00, 3.39
14.00, 14.00, 3.51
14.00, 14.01, 3.62
14.00, 14.03, 3.76
14.00, 14.07, 4.51
14.00, 14.09, 3.79
14.00, 14.04, 2.63
14.00, 14.01, 2.97
14.00, 14.02, 3.75
14.00, 14.05, 4.15
14.00, 14.08, 4.15
14.00, 14.10, 4.15
14.00, 14.10, 3.53
14.00, 14.07, 3.28
14.00, 14.05, 3.24
14.00, 14.03, 3.10
14.00, 14.05, 4.15
14.00, 14.07, 4.01
14.00, 14.08, 3.78
14.00, 14.05, 2.96
14.00, 14.01, 2.74
14.00, 13.97, 2.84
14.00, 13.97, 3.37
14.00, 14.00, 4.01
14.00, 14.03, 3.90
14.00, 14.02, 3.39
14.00, 13.99, 2.68
14.00, 13.97, 3.10
14.00, 13.95, 2.85
14.00, 13.96, 3.60
14.00, 13.96, 3.35
14.00, 13.97, 3.35
14.00, 13.96, 3.19
14.00, 13.93, 2.63
14.00, 13.92, 3.11
14.00, 13.93, 3.23
14.00, 13.93, 3.27
14.00, 13.93, 3.23
14.00, 13.98, 4.27
14.00, 13.97, 2.97
14.00, 13.94, 2.57
14.00, 13.93, 3.25
14.00, 13.94, 3.25
14.00, 13.96, 3.76
14.00, 13.94, 2.75
14.00, 13.93, 3.12
14.00, 13.94, 3.26
14.00, 13.96, 3.82
14.00, 13.99, 3.65
14.00, 13.96, 2.79
14.00, 13.97, 3.65
14.00, 13.97, 3.21
14.00, 14.03, 4.74
15.00, 14.04, 3.47
15.00, 14.02, 2.96
15.00, 14.00, 3.05
15.00, 14.01, 3.67
15.00, 14.05, 4.27
15.00, 14.06, 3.47
15.00, 14.08, 3.94
15.00, 14.08, 3.48
15.00, 14.08, 3.59
15.00, 14.10, 3.90
15.00, 14.10, 3.51
15.00, 14.10, 3.56
15.00, 14.12, 4.03
15.00, 14.12, 3.58
15.00, 14.13, 3.70
15.00, 14.14, 3.86
15.00, 14.14, 3.59
15.00, 14.13, 3.34
15.00, 14.13, 3.76
15.00, 14.12, 3.32
15.00, 14.12, 3.39
15.00, 14.12, 3.67
15.00, 14.13, 3.63
15.00, 14.15, 3.93
15.00, 14.14, 3.34
15.00, 14.14, 3.50
15.00, 14.13, 3.23
15.00, 14.12, 3.22
15.00, 14.14, 3.92
15.00, 14.11, 2.67
15.00, 14.11, 3.45
15.00, 14.12, 3.58
15.00, 14.13, 3.47
15.00, 14.13, 3.39
15.00, 14.14, 3.67
15.00, 14.15, 3.61
15.00, 14.15, 3.38
15.00, 14.18, 4.05
15.00, 14.20, 3.82
15.00, 14.19, 3.33
15.00, 14.16, 2.67
15.00, 14.14, 3.16
15.00, 14.17, 3.87
15.00, 14.19, 3.82
15.00, 14.21, 3.90
15.00, 14.25, 4.18
15.00, 14.24, 3.39
15.00, 14.22, 3.18
15.00, 14.24, 3.98
15.00, 14.26, 3.91
15.00, 14.31, 4.75
15.00, 14.32, 3.76
15.00, 14.32, 3.68
15.00, 14.30, 3.51
15.00, 14.30, 3.74
15.00, 14.33, 4.27
15.00, 14.36, 4.31
15.00, 14.37, 4.14
15.00, 14.38, 4.07
15.00, 14.40, 4.25
15.00, 14.43, 4.63
15.00, 14.44, 4.22
15.00, 14.45, 4.37
15.00, 14.43, 3.53
15.00, 14.39, 3.21
15.00, 14.40, 4.32
15.00, 14.43, 4.42
15.00, 14.47, 4.88
15.00, 14.48, 4.15
15.00, 14.50, 4.59
15.00, 14.45, 3.00
15.00, 14.42, 3.60
15.00, 14.42, 4.00
15.00, 14.45, 4.62
15.00, 14.43, 3.57
15.00, 14.43, 3.87
15.00, 14.43, 3.99
15.00, 14.43, 3.92
15.00, 14.43, 4.02
15.00, 14.41, 3.35
15.00, 14.39, 3.41
15.00, 14.39, 3.86
15.00, 14.38, 3.53
15.00, 14.39, 3.94
15.00, 14.42, 4.45
15.00, 14.43, 3.78
15.00, 14.41, 3.38
15.00, 14.41, 3.82
15.00, 14.43, 4.24
15.00, 14.44, 3.94
15.00, 14.43, 3.76
15.00, 14.43, 3.78
15.00, 14.42, 3.45
15.00, 14.42, 3.94
15.00, 14.43, 3.78
15.00, 14.45, 4.25
15.00, 14.47, 4.30
15.00, 14.49, 4.11
15.00, 14.47, 3.59
15.00, 14.47, 3.97
15.00, 14.48, 3.96
15.00, 14.50, 4.41
15.00, 14.50, 3.93
15.00, 14.54, 4.69
15.00, 14.55, 4.24
15.00, 14.56, 4.21
15.00, 14.56, 4.24
15.00, 14.56, 4.06
15.00, 14.58, 4.51
15.00, 14.61, 4.83
15.00, 14.61, 4.12
15.00, 14.62, 4.51
15.00, 14.63, 4.53
15.00, 14.64, 4.42
15.00, 14.64, 4.31
15.00, 14.64, 4.47
15.00, 14.67, 4.80
15.00, 14.68, 4.67
15.00, 14.68, 4.32
15.00, 14.67, 4.27
15.00, 14.66, 4.19
15.00, 14.66, 4.44
15.00, 14.65, 4.07
15.00, 14.64, 4.22
15.00, 14.65, 4.45
15.00, 14.63, 3.80
15.00, 14.62, 4.25
15.00, 14.62, 4.17
15.00, 14.61, 3.87
15.00, 14.60, 4.05
15.00, 14.59, 3.94
15.00, 14.61, 4.54
15.00, 14.63, 4.46
15.00, 14.59, 3.33
15.00, 14.59, 4.09
15.00, 14.60, 4.24
15.00, 14.60, 4.09
15.00, 14.60, 4.02
15.00, 14.58, 3.72
15.00, 14.60, 4.43
15.00, 14.58, 3.60
15.00, 14.58, 4.00
15.00, 14.56, 3.53
15.00, 14.57, 4.16
15.00, 14.61, 4.76
15.00, 14.61, 4.02
15.00, 14.61, 4.01
15.00, 14.60, 3.95
15.00, 14.61, 4.08
15.00, 14.61, 4.06
15.00, 14.63, 4.55
15.00, 14.65, 4.40
15.00, 14.65, 4.06
15.00, 14.68, 4.91
15.00, 14.69, 4.32
15.00, 14.68, 3.97
15.00, 14.70, 4.74
15.00, 14.69, 4.07
15.00, 14.69, 4.19
15.00, 14.71, 4.86
15.00, 14.74, 4.75
15.00, 14.74, 4.38
15.00, 14.75, 4.64
15.00, 14.79, 5.23
15.00, 14.79, 4.57
15.00, 14.81, 5.07
15.00, 14.81, 4.58
15.00, 14.79, 4.05
15.00, 14.78, 4.50
15.00, 14.78, 4.45
15.00, 14.79, 4.70
15.00, 14.80, 4.87
15.00, 14.81, 4.81
15.00, 14.82, 4.68
15.00, 14.79, 4.07
15.00, 14.79, 4.44
15.00, 14.78, 4.44
15.00, 14.77, 4.23
15.00, 14.74, 3.94
15.00, 14.73, 4.17
15.00, 14.73, 4.35
15.00, 14.77, 5.11
15.00, 14.76, 4.23
15.00, 14.76, 4.35
15.00, 14.75, 4.13
15.00, 14.71, 3.64
15.00, 14.69, 3.87
15.00, 14.72, 4.74
15.00, 14.71, 4.11
15.00, 14.68, 3.53
15.00, 14.68, 4.17
15.00, 14.69, 4.28
15.00, 14.70, 4.38
15.00, 14.71, 4.41
15.00, 14.72, 4.30
15.00, 14.72, 4.20
15.00, 14.70, 3.84
15.00, 14.71, 4.39
15.00, 14.71, 4.05
15.00, 14.72, 4.41
15.00, 14.74, 4.67
15.00, 14.74, 4.19
15.00, 14.74, 4.18
15.00, 14.74, 4.30
15.00, 14.75, 4.42
15.00, 14.78, 5.07
15.00, 14.79, 4.31
15.00, 14.78, 4.26
15.00, 14.80, 4.75
15.00, 14.80, 4.41
15.00, 14.82, 4.97
15.00, 14.83, 4.70
15.00, 14.85, 4.96
15.00, 14.86, 4.77
15.00, 14.84, 4.16
15.00, 14.84, 4.45
15.00, 14.84, 4.56
15.00, 14.89, 5.66
15.00, 14.93, 5.61
15.00, 14.95, 4.99
15.00, 14.90, 3.76
15.00, 14.85, 3.86
15.00, 14.84, 4.57
15.00, 14.88, 5.36
15.00, 14.90, 4.91
15.00, 14.90, 4.77
15.00, 14.92, 5.08
15.00, 14.91, 4.56
15.00, 14.87, 3.94
15.00, 14.83, 3.84
15.00, 14.80, 3.83
15.00, 14.82, 5.11
15.00, 14.84, 4.81
15.00, 14.87, 5.02
15.00, 14.84, 3.86
15.00, 14.82, 4.11
15.00, 14.78, 3.71
15.00, 14.78, 4.42
15.00, 14.80, 4.66
15.00, 14.81, 4.49
15.00, 14.81, 4.45
15.00, 14.79, 3.97
15.00, 14.76, 3.65
15.00, 14.75, 4.13
15.00, 14.75, 4.25
15.00, 14.78, 4.83
15.00, 14.79, 4.37
15.00, 14.81, 4.65
15.00, 14.81, 4.39
15.00, 14.81, 4.27
15.00, 14.81, 4.45
15.00, 14.77, 3.38
15.00, 14.77, 4.31
15.00, 14.78, 4.47
15.00, 14.81, 4.84
15.00, 14.84, 5.06
15.00, 14.87, 4.98
15.00, 14.86, 4.15
15.00, 14.85, 4.46
15.00, 14.85, 4.40
15.00, 14.83, 4.07
15.00, 14.84, 4.64
15.00, 14.87, 5.20
15.00, 14.91, 5.19
15.00, 14.92, 4.87
15.00, 14.94, 4.98
15.00, 14.94, 4.80
15.00, 14.95, 4.97
15.00, 14.94, 4.50
15.00, 14.94, 4.88
15.00, 14.94, 4.65
15.00, 14.95, 5.12
15.00, 14.97, 5.19
15.00, 14.99, 5.12
15.00, 14.97, 4.39
15.00, 14.95, 4.65
15.00, 14.94, 4.43
15.00, 14.93, 4.57
15.00, 14.93, 4.73
15.00, 14.93, 4.79
15.00, 14.94, 4.84
15.00, 14.93, 4.63
15.00, 14.93, 4.69
15.00, 14.93, 4.67
15.00, 14.91, 4.35
15.00, 14.87, 3.85
15.00, 14.86, 4.32
15.00, 14.85, 4.28
15.00, 14.84, 4.19
15.00, 14.85, 4.70
15.00, 14.85, 4.48
15.00, 14.86, 4.66
15.00, 14.86, 4.31
15.00, 14.85, 4.30
15.00, 14.84, 4.13
15.00, 14.82, 3.96
15.00, 14.81, 4.32
15.00, 14.83, 4.57
15.00, 14.85, 4.74
15.00, 14.86, 4.70
15.00, 14.85, 4.09
15.00, 14.82, 3.81
15.00, 14.83, 4.57
15.00, 14.85, 4.88
15.00, 14.85, 4.28
15.00, 14.86, 4.56
15.00, 14.86, 4.53
15.00, 14.86, 4.33
15.00, 14.87, 4.62
15.00, 14.88, 4.65
15.00, 14.89, 4.81
15.00, 14.90, 4.71
15.00, 14.93, 5.07
15.00, 14.94, 4.74
15.00, 14.96, 5.18
15.00, 14.95, 4.40
15.00, 14.96, 4.98
15.00, 14.96, 4.75
15.00, 14.98, 5.18
15.00, 14.96, 4.21
15.00, 14.97, 5.08
15.00, 14.96, 4.59
15.00, 14.98, 5.21
15.00, 15.00, 5.23
15.00, 15.01, 4.91
15.00, 15.00, 4.85
15.00, 15.00, 4.86
15.00, 15.01, 4.98
15.00, 14.99, 4.49
15.00, 14.99, 4.90
15.00, 14.99, 4.83
15.00, 14.99, 4.93
15.00, 14.98, 4.67
15.00, 14.97, 4.59
15.00, 14.95, 4.38
15.00, 14.92, 4.07
15.00, 14.90, 4.18
15.00, 14.91, 4.96
15.00, 14.93, 4.93
15.00, 14.90, 3.83
15.00, 14.87, 3.97
15.00, 14.87, 4.60
15.00, 14.88, 4.69
15.00, 14.91, 4.98
15.00, 14.89, 4.03
15.00, 14.87, 4.25
15.00, 14.85, 3.98
15.00, 14.84, 4.25
15.00, 14.85, 4.40
15.00, 14.86, 4.73
15.00, 14.88, 4.65
15.00, 14.86, 4.04
15.00, 14.85, 4.18
15.00, 14.86, 4.60
15.00, 14.87, 4.47
15.00, 14.88, 4.60
15.00, 14.88, 4.44
15.00, 14.85, 3.84
15.00, 14.87, 4.88
15.00, 14.90, 5.05
15.00, 14.94, 5.17
15.00, 14.93, 4.25
15.00, 14.91, 4.36
15.00, 14.91, 4.53
15.00, 14.92, 4.80
15.00, 14.95, 5.02
15.00, 14.98, 5.32
15.00, 14.99, 4.91
15.00, 14.99, 4.68
15.00, 15.00, 5.01
15.00, 15.01, 5.04
15.00, 15.00, 4.60
15.00, 15.01, 5.11
15.00, 14.99, 4.42
15.00, 15.00, 5.08
15.00, 15.01, 4.92
15.00, 15.01, 4.97
15.00, 15.03, 5.16
15.00, 15.02, 4.79
15.00, 15.02, 4.92
15.00, 15.01, 4.64
15.00, 15.00, 4.55
15.00, 14.98, 4.42
15.00, 15.00, 5.24
15.00, 15.01, 5.00
15.00, 15.00, 4.74
15.00, 14.99, 4.46
15.00, 14.97, 4.39
15.00, 14.96, 4.55
15.00, 14.94, 4.35
15.00, 14.92, 4.15
15.00, 14.90, 4.31
15.00, 14.91, 4.67
15.00, 14.93, 4.89
15.00, 14.94, 4.83
15.00, 14.93, 4.23
15.00, 14.90, 4.00
15.00, 14.89, 4.34
15.00, 14.87, 4.01
15.00, 14.86, 4.26
15.00, 14.89, 5.08
15.00, 14.92, 4.92
15.00, 14.92, 4.54
15.00, 14.90, 4.13
15.00, 14.89, 4.32
15.00, 14.88, 4.16
15.00, 14.87, 4.22
15.00, 14.88, 4.57
15.00, 14.88, 4.31
15.00, 14.89, 4.74
15.00, 14.93, 5.22
15.00, 14.95, 4.92
15.00, 14.95, 4.48
15.00, 14.94, 4.36
15.00, 14.94, 4.79
15.00, 14.95, 4.70
15.00, 14.95, 4.60
15.00, 14.96, 4.80
15.00, 14.98, 5.01
15.00, 15.03, 5.82
15.00, 15.02, 4.62
15.00, 15.02, 4.72
15.00, 14.99, 4.24
15.00, 15.01, 5.36
15.00, 15.03, 5.26
15.00, 15.04, 4.92
15.00, 15.03, 4.83
15.00, 15.03, 4.88
15.00, 15.04, 4.99
15.00, 15.03, 4.68
15.00, 15.03, 4.87
15.00, 15.00, 4.35
15.00, 15.01, 5.13
15.00, 15.05, 5.52
15.00, 15.04, 4.71
15.00, 15.03, 4.83
15.00, 15.00, 4.23
15.00, 14.98, 4.29
15.00, 14.96, 4.40
15.00, 14.97, 4.83
15.00, 14.98, 5.00
15.00, 14.99, 4.85
15.00, 14.97, 4.21
15.00, 14.93, 3.87
15.00, 14.93, 4.66
15.00, 14.92, 4.35
15.00, 14.91, 4.45
15.00, 14.94, 5.08
15.00, 14.96, 4.85
15.00, 14.93, 3.93
15.00, 14.90, 4.01
15.00, 14.88, 4.20
15.00, 14.88, 4.25
15.00, 14.88, 4.56
15.00, 14.93, 5.30
15.00, 14.93, 4.57
15.00, 14.93, 4.54
15.00, 14.90, 3.84
15.00, 14.90, 4.45
15.00, 14.89, 4.25
15.00, 14.89, 4.47
15.00, 14.93, 5.15
15.00, 14.93, 4.45
15.00, 14.94, 4.70
15.00, 14.93, 4.43
15.00, 14.94, 4.81
15.00, 14.95, 4.75
15.00, 14.98, 5.15
15.00, 14.98, 4.74
15.00, 15.00, 5.00
15.00, 15.00, 4.67
15.00, 15.01, 5.15
