r     y     u
0.350 0.341 1.187
0.350 0.341 1.188
0.350 0.342 1.161
0.350 0.342 1.188
0.350 0.343 1.161
0.350 0.343 1.188
0.350 0.345 1.133
0.350 0.345 1.187
0.350 0.346 1.159
0.350 0.346 1.186
0.350 0.347 1.159
0.350 0.350 1.131
0.350 0.350 1.184
0.350 0.351 1.156
0.350 0.352 1.155
0.350 0.352 1.182
0.350 0.354 1.127
0.350 0.356 1.152
0.350 0.356 1.179
0.350 0.357 1.151
0.350 0.357 1.177
0.350 0.357 1.177
0.350 0.359 1.122
0.350 0.359 1.175
0.350 0.359 1.174
0.350 0.359 1.174
0.350 0.357 1.228
0.350 0.357 1.175
0.350 0.357 1.174
0.350 0.357 1.174
0.350 0.356 1.201
0.350 0.356 1.174
0.350 0.356 1.174
0.350 0.356 1.174
0.350 0.356 1.174
0.350 0.356 1.173
0.350 0.356 1.173
0.350 0.356 1.173
0.350 0.356 1.173
0.350 0.356 1.172
0.350 0.356 1.172
0.350 0.356 1.172
0.350 0.356 1.172
0.350 0.356 1.171
0.350 0.356 1.171
0.350 0.356 1.171
0.350 0.356 1.170
0.350 0.356 1.170
0.350 0.356 1.170
0.350 0.356 1.170
0.350 0.356 1.169
0.350 0.356 1.169
0.350 0.356 1.169
0.350 0.356 1.169
0.350 0.356 1.168
0.350 0.356 1.168
0.350 0.354 1.195
0.350 0.354 1.169
0.350 0.354 1.168
0.350 0.354 1.168
0.350 0.354 1.168
0.350 0.354 1.168
0.350 0.352 1.222
0.350 0.354 1.114
0.350 0.352 1.222
0.350 0.352 1.169
0.350 0.352 1.169
0.350 0.352 1.169
0.350 0.352 1.169
0.350 0.352 1.168
0.350 0.354 1.113
0.350 0.354 1.166
0.350 0.354 1.166
0.350 0.354 1.166
0.350 0.354 1.166
0.350 0.354 1.166
0.350 0.354 1.165
0.350 0.354 1.165
0.350 0.354 1.165
0.350 0.354 1.165
0.350 0.354 1.165
0.350 0.354 1.164
0.350 0.352 1.219
0.350 0.352 1.166
0.350 0.352 1.166
0.350 0.352 1.166
0.350 0.352 1.165
0.350 0.352 1.165
0.350 0.352 1.165
0.350 0.352 1.165
0.350 0.352 1.165
0.350 0.352 1.165
0.350 0.352 1.165
0.350 0.352 1.165
0.350 0.352 1.165
0.350 0.352 1.165
0.350 0.354 1.109
0.350 0.354 1.163
0.350 0.354 1.162
0.350 0.354 1.162
0.350 0.354 1.162
0.350 0.354 1.162
0.350 0.354 1.161
0.350 0.354 1.161
0.350 0.354 1.161
0.350 0.354 1.161
0.350 0.354 1.161
0.350 0.352 1.215
0.350 0.352 1.162
0.350 0.352 1.162
0.350 0.352 1.162
0.350 0.352 1.162
0.350 0.352 1.162
0.350 0.352 1.162
0.350 0.352 1.162
0.350 0.352 1.161
0.350 0.354 1.106
0.350 0.354 1.159
0.350 0.354 1.159
0.350 0.354 1.159
0.350 0.354 1.159
0.350 0.354 1.159
0.350 0.354 1.158
0.350 0.354 1.158
0.350 0.354 1.158
0.350 0.354 1.158
0.350 0.354 1.158
0.350 0.352 1.212
0.350 0.352 1.159
0.350 0.352 1.159
0.350 0.352 1.159
0.350 0.352 1.159
0.350 0.351 1.186
0.350 0.351 1.159
0.350 0.351 1.159
0.350 0.351 1.159
0.350 0.351 1.159
0.350 0.351 1.159
0.350 0.351 1.159
0.350 0.352 1.132
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.354 1.103
0.350 0.352 1.211
0.350 0.354 1.102
0.350 0.352 1.210
0.350 0.352 1.157
0.350 0.352 1.157
0.350 0.352 1.157
0.350 0.352 1.157
0.350 0.352 1.157
0.350 0.351 1.184
0.350 0.351 1.157
0.350 0.351 1.157
0.350 0.351 1.157
0.350 0.350 1.185
0.350 0.350 1.158
0.350 0.350 1.158
0.350 0.350 1.158
0.350 0.350 1.158
0.350 0.350 1.158
0.350 0.350 1.158
0.350 0.350 1.158
0.350 0.350 1.158
0.350 0.350 1.158
0.350 0.347 1.213
0.350 0.350 1.105
0.350 0.350 1.158
0.350 0.350 1.158
0.350 0.350 1.158
0.350 0.350 1.158
0.350 0.350 1.158
0.350 0.350 1.158
0.350 0.350 1.158
0.350 0.347 1.213
0.350 0.347 1.160
0.350 0.347 1.160
0.350 0.347 1.160
0.350 0.347 1.161
0.350 0.347 1.161
0.350 0.350 1.106
0.350 0.347 1.214
0.350 0.350 1.106
0.350 0.350 1.159
0.350 0.350 1.159
0.350 0.350 1.159
0.350 0.350 1.159
0.350 0.350 1.159
0.350 0.350 1.159
0.350 0.350 1.159
0.350 0.350 1.159
0.350 0.350 1.159
0.350 0.350 1.159
0.350 0.351 1.132
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.350 1.186
0.350 0.350 1.159
0.350 0.350 1.159
0.350 0.350 1.159
0.350 0.350 1.159
0.350 0.350 1.159
0.350 0.350 1.159
0.350 0.350 1.159
0.350 0.347 1.214
0.350 0.347 1.161
0.350 0.347 1.161
0.350 0.347 1.161
0.350 0.350 1.106
0.350 0.350 1.160
0.350 0.350 1.160
0.350 0.350 1.160
0.350 0.350 1.160
0.350 0.350 1.160
0.350 0.350 1.160
0.350 0.351 1.132
0.350 0.351 1.159
0.350 0.351 1.159
0.350 0.351 1.159
0.350 0.351 1.159
0.350 0.351 1.159
0.350 0.351 1.159
0.350 0.351 1.159
0.350 0.352 1.131
0.350 0.351 1.185
0.350 0.351 1.158
0.350 0.352 1.131
0.350 0.351 1.185
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.350 1.186
0.350 0.350 1.159
0.350 0.350 1.159
0.350 0.350 1.159
0.350 0.350 1.159
0.350 0.347 1.214
0.350 0.347 1.161
0.350 0.347 1.161
0.350 0.347 1.161
0.350 0.347 1.161
0.350 0.347 1.161
0.350 0.347 1.161
0.350 0.347 1.162
0.350 0.350 1.107
0.350 0.350 1.160
0.350 0.350 1.160
0.350 0.350 1.160
0.350 0.350 1.160
0.350 0.350 1.160
0.350 0.351 1.132
0.350 0.351 1.159
0.350 0.351 1.159
0.350 0.351 1.159
0.350 0.352 1.131
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.351 1.185
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.350 1.186
0.350 0.350 1.159
0.350 0.350 1.159
0.350 0.347 1.214
0.350 0.347 1.161
0.350 0.346 1.189
0.350 0.347 1.135
0.350 0.347 1.161
0.350 0.347 1.162
0.350 0.347 1.162
0.350 0.347 1.162
0.350 0.350 1.107
0.350 0.350 1.160
0.350 0.350 1.160
0.350 0.350 1.160
0.350 0.351 1.133
0.350 0.351 1.159
0.350 0.351 1.159
0.350 0.351 1.159
0.350 0.352 1.132
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.351 1.185
0.350 0.351 1.158
0.350 0.350 1.186
0.350 0.350 1.159
0.350 0.350 1.159
0.350 0.350 1.159
0.350 0.350 1.159
0.350 0.347 1.214
0.350 0.347 1.161
0.350 0.347 1.161
0.350 0.347 1.161
0.350 0.347 1.161
0.350 0.350 1.106
0.350 0.350 1.160
0.350 0.350 1.160
0.350 0.350 1.160
0.350 0.350 1.160
0.350 0.351 1.132
0.350 0.351 1.159
0.350 0.351 1.159
0.350 0.352 1.131
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.352 1.157
0.350 0.352 1.157
0.350 0.352 1.157
0.350 0.352 1.157
0.350 0.351 1.185
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.350 1.185
0.350 0.350 1.159
1.300 0.350 1.204
1.300 0.347 1.304
1.300 0.347 1.296
1.300 0.347 1.341
1.300 0.347 1.387
1.300 0.347 1.432
1.300 0.350 1.422
1.300 0.351 1.493
1.300 0.352 1.537
1.300 0.356 1.527
1.300 0.359 1.569
1.300 0.364 1.583
1.300 0.369 1.597
1.300 0.377 1.582
1.300 0.384 1.647
1.300 0.396 1.576
1.300 0.407 1.610
1.300 0.421 1.589
1.300 0.435 1.620
1.300 0.453 1.541
1.300 0.474 1.512
1.300 0.494 1.563
1.300 0.517 1.504
1.300 0.541 1.497
1.300 0.567 1.460
1.300 0.594 1.475
1.300 0.621 1.461
1.300 0.649 1.472
1.300 0.676 1.483
1.300 0.704 1.491
1.300 0.732 1.499
1.300 0.757 1.560
1.300 0.783 1.539
1.300 0.810 1.544
1.300 0.834 1.603
1.300 0.857 1.634
1.300 0.880 1.638
1.300 0.902 1.668
1.300 0.923 1.698
1.300 0.943 1.700
1.300 0.962 1.757
1.300 0.978 1.814
1.300 0.995 1.790
1.300 1.010 1.846
1.300 1.026 1.821
1.300 1.040 1.877
1.300 1.054 1.879
1.300 1.068 1.880
1.300 1.079 1.936
1.300 1.093 1.883
1.300 1.107 1.882
1.300 1.119 1.909
1.300 1.133 1.880
1.300 1.147 1.878
1.300 1.161 1.875
1.300 1.173 1.898
1.300 1.188 1.840
1.300 1.202 1.861
1.300 1.216 1.856
1.300 1.230 1.849
1.300 1.244 1.842
1.300 1.257 1.834
1.300 1.271 1.826
1.300 1.285 1.817
1.300 1.299 1.807
1.300 1.312 1.825
1.300 1.323 1.842
1.300 1.336 1.805
1.300 1.346 1.849
1.300 1.359 1.784
1.300 1.369 1.826
1.300 1.378 1.843
1.300 1.387 1.832
1.300 1.397 1.821
1.300 1.405 1.837
1.300 1.413 1.826
1.300 1.420 1.842
1.300 1.427 1.831
1.300 1.431 1.875
1.300 1.437 1.838
1.300 1.442 1.854
1.300 1.446 1.844
1.300 1.450 1.861
1.300 1.452 1.879
1.300 1.454 1.870
1.300 1.455 1.889
1.300 1.457 1.880
1.300 1.459 1.845
1.300 1.460 1.863
1.300 1.460 1.882
1.300 1.460 1.874
1.300 1.459 1.894
1.300 1.459 1.860
1.300 1.457 1.907
1.300 1.455 1.874
1.300 1.454 1.868
1.300 1.451 1.916
1.300 1.450 1.857
1.300 1.446 1.905
1.300 1.443 1.901
1.300 1.440 1.869
1.300 1.437 1.892
1.300 1.434 1.888
1.300 1.431 1.857
1.300 1.427 1.907
1.300 1.423 1.877
1.300 1.420 1.874
1.300 1.415 1.898
1.300 1.410 1.896
1.300 1.408 1.840
1.300 1.404 1.891
1.300 1.399 1.890
1.300 1.394 1.888
1.300 1.390 1.887
1.300 1.385 1.887
1.300 1.381 1.886
1.300 1.376 1.886
1.300 1.371 1.885
1.300 1.367 1.886
1.300 1.363 1.858
1.300 1.359 1.885
1.300 1.354 1.886
1.300 1.350 1.887
1.300 1.345 1.888
1.300 1.341 1.862
1.300 1.337 1.890
1.300 1.332 1.892
1.300 1.330 1.839
1.300 1.325 1.894
1.300 1.321 1.896
1.300 1.317 1.871
1.300 1.314 1.873
1.300 1.309 1.902
1.300 1.307 1.850
1.300 1.302 1.907
1.300 1.299 1.883
1.300 1.295 1.885
1.300 1.293 1.861
1.300 1.290 1.890
1.300 1.286 1.893
1.300 1.285 1.842
1.300 1.282 1.898
1.300 1.279 1.874
1.300 1.277 1.877
1.300 1.276 1.852
1.300 1.272 1.909
1.300 1.271 1.858
1.300 1.270 1.860
1.300 1.268 1.890
1.300 1.267 1.866
1.300 1.266 1.868
1.300 1.263 1.898
1.300 1.263 1.847
1.300 1.262 1.876
1.300 1.261 1.879
1.300 1.261 1.854
1.300 1.261 1.856
1.300 1.259 1.913
1.300 1.259 1.861
1.300 1.259 1.863
1.300 1.259 1.865
1.300 1.259 1.867
1.300 1.259 1.869
1.300 1.259 1.871
1.300 1.261 1.818
1.300 1.261 1.873
1.300 1.261 1.875
1.300 1.261 1.877
1.300 1.261 1.879
1.300 1.262 1.853
1.300 1.262 1.882
1.300 1.262 1.883
1.300 1.263 1.858
1.300 1.266 1.831
1.300 1.266 1.886
1.300 1.267 1.860
1.300 1.267 1.888
1.300 1.267 1.890
1.300 1.268 1.864
1.300 1.268 1.892
1.300 1.270 1.839
1.300 1.270 1.893
1.300 1.271 1.867
1.300 1.272 1.868
1.300 1.275 1.841
1.300 1.275 1.895
1.300 1.276 1.869
1.300 1.277 1.869
1.300 1.277 1.897
1.300 1.279 1.843
1.300 1.280 1.870
1.300 1.280 1.897
1.300 1.282 1.871
1.300 1.284 1.843
1.300 1.285 1.870
1.300 1.285 1.897
1.300 1.289 1.815
1.300 1.289 1.896
1.300 1.290 1.869
1.300 1.291 1.868
1.300 1.291 1.896
1.300 1.293 1.841
1.300 1.294 1.867
1.300 1.295 1.866
1.300 1.298 1.838
1.300 1.299 1.864
1.300 1.299 1.891
1.300 1.300 1.863
1.300 1.300 1.890
1.300 1.302 1.835
1.300 1.302 1.888
1.300 1.302 1.888
1.300 1.302 1.888
1.300 1.304 1.860
1.300 1.304 1.887
1.300 1.304 1.887
1.300 1.304 1.887
1.300 1.304 1.886
1.300 1.304 1.886
1.300 1.305 1.859
1.300 1.305 1.885
1.300 1.305 1.885
1.300 1.305 1.884
1.300 1.305 1.884
1.300 1.305 1.884
1.300 1.305 1.884
1.300 1.307 1.829
1.300 1.307 1.882
1.300 1.307 1.881
1.300 1.307 1.881
1.300 1.308 1.853
1.300 1.308 1.879
1.300 1.308 1.879
1.300 1.308 1.879
1.300 1.309 1.851
1.300 1.309 1.877
1.300 1.309 1.876
1.300 1.309 1.876
1.300 1.309 1.876
1.300 1.309 1.875
1.300 1.309 1.875
1.300 1.309 1.874
1.300 1.309 1.874
1.300 1.309 1.873
1.300 1.309 1.873
1.300 1.309 1.872
1.300 1.308 1.900
1.300 1.308 1.872
1.300 1.308 1.872
1.300 1.307 1.899
1.300 1.307 1.872
1.300 1.307 1.872
1.300 1.305 1.927
1.300 1.305 1.873
1.300 1.304 1.900
1.300 1.304 1.874
1.300 1.304 1.873
1.300 1.302 1.901
1.300 1.302 1.874
1.300 1.302 1.874
1.300 1.302 1.874
1.300 1.302 1.874
1.300 1.300 1.929
1.300 1.300 1.875
1.300 1.300 1.875
1.300 1.300 1.875
1.300 1.300 1.875
1.300 1.300 1.875
1.300 1.300 1.875
1.300 1.300 1.875
1.300 1.300 1.875
1.300 1.300 1.875
1.300 1.300 1.875
1.300 1.300 1.875
1.300 1.300 1.875
1.300 1.300 1.875
1.300 1.300 1.875
1.300 1.300 1.875
1.300 1.300 1.875
1.300 1.300 1.875
1.300 1.300 1.875
1.300 1.300 1.875
1.300 1.300 1.875
1.300 1.300 1.875
1.300 1.299 1.903
1.300 1.299 1.876
1.300 1.299 1.876
1.300 1.299 1.876
1.300 1.298 1.904
1.300 1.298 1.877
1.300 1.298 1.877
1.300 1.298 1.877
1.300 1.298 1.878
1.300 1.298 1.878
1.300 1.298 1.878
1.300 1.298 1.878
1.300 1.298 1.878
1.300 1.295 1.933
1.300 1.295 1.880
1.300 1.295 1.880
1.300 1.295 1.881
1.300 1.295 1.881
1.300 1.295 1.881
1.300 1.295 1.881
1.300 1.298 1.826
1.300 1.298 1.880
1.300 1.298 1.880
1.300 1.298 1.880
1.300 1.298 1.880
1.300 1.298 1.880
1.300 1.298 1.880
1.300 1.298 1.880
1.300 1.299 1.853
1.300 1.298 1.907
1.300 1.298 1.881
1.300 1.298 1.881
1.300 1.298 1.881
1.300 1.298 1.881
1.300 1.298 1.881
1.300 1.298 1.881
1.300 1.298 1.881
1.300 1.298 1.881
1.300 1.298 1.882
1.300 1.298 1.882
1.300 1.295 1.937
1.300 1.295 1.884
1.300 1.295 1.884
1.300 1.295 1.884
1.300 1.295 1.884
1.300 1.295 1.885
1.300 1.295 1.885
1.300 1.295 1.885
1.300 1.298 1.830
1.300 1.298 1.884
1.300 1.298 1.884
1.300 1.298 1.884
1.300 1.298 1.884
1.300 1.299 1.856
1.300 1.299 1.883
1.300 1.299 1.883
1.300 1.299 1.883
1.300 1.300 1.856
1.300 1.300 1.882
1.300 1.302 1.827
1.300 1.302 1.881
1.300 1.302 1.881
1.300 1.302 1.880
1.300 1.302 1.880
1.300 1.302 1.880
1.300 1.302 1.880
1.300 1.304 1.852
1.300 1.304 1.879
1.300 1.304 1.879
1.300 1.304 1.879
1.300 1.304 1.878
1.300 1.304 1.878
1.300 1.302 1.906
1.300 1.302 1.879
1.300 1.302 1.879
1.300 1.302 1.879
1.300 1.302 1.879
1.300 1.302 1.878
1.300 1.302 1.878
1.300 1.302 1.878
1.300 1.300 1.933
1.300 1.300 1.880
1.300 1.300 1.880
1.300 1.300 1.880
1.300 1.299 1.907
1.300 1.299 1.881
1.300 1.299 1.881
1.300 1.299 1.881
1.300 1.299 1.881
1.300 1.299 1.881
1.300 1.299 1.881
1.300 1.299 1.881
1.300 1.299 1.881
1.300 1.299 1.881
1.300 1.299 1.881
1.300 1.299 1.881
1.300 1.299 1.881
1.300 1.299 1.881
1.300 1.299 1.881
1.300 1.300 1.854
1.300 1.300 1.881
1.300 1.300 1.881
1.300 1.300 1.881
1.300 1.300 1.881
1.300 1.300 1.881
1.300 1.300 1.881
1.300 1.300 1.881
1.300 1.300 1.881
1.300 1.300 1.881
1.300 1.300 1.881
1.300 1.300 1.881
1.300 1.300 1.881
1.300 1.299 1.908
1.300 1.299 1.881
1.300 1.299 1.882
1.300 1.299 1.882
1.300 1.299 1.882
1.300 1.299 1.882
1.300 1.299 1.882
1.300 1.299 1.882
1.300 1.299 1.882
1.300 1.299 1.882
1.300 1.299 1.882
1.300 1.299 1.882
1.300 1.299 1.882
1.300 1.298 1.910
1.300 1.298 1.883
1.300 1.298 1.883
1.300 1.298 1.883
1.300 1.298 1.883
1.300 1.298 1.883
1.300 1.298 1.884
1.300 1.298 1.884
1.300 1.298 1.884
1.300 1.298 1.884
1.300 1.298 1.884
1.300 1.298 1.884
1.300 1.298 1.884
1.300 1.299 1.857
1.300 1.299 1.884
1.300 1.299 1.884
1.300 1.300 1.856
1.300 1.300 1.883
1.300 1.302 1.828
1.300 1.302 1.881
1.300 1.304 1.853
1.300 1.304 1.880
1.300 1.304 1.880
1.300 1.305 1.852
1.300 1.305 1.878
1.300 1.307 1.823
1.300 1.307 1.876
1.300 1.307 1.876
1.300 1.307 1.875
1.300 1.307 1.875
1.300 1.307 1.875
1.300 1.307 1.874
1.300 1.305 1.929
1.300 1.305 1.876
1.300 1.305 1.875
1.300 1.305 1.875
1.300 1.305 1.875
1.300 1.305 1.875
1.300 1.304 1.902
1.300 1.304 1.875
1.300 1.304 1.875
1.300 1.304 1.875
1.300 1.304 1.875
1.300 1.302 1.902
1.300 1.302 1.875
1.300 1.302 1.875
1.300 1.302 1.875
1.300 1.302 1.875
1.300 1.302 1.875
1.300 1.302 1.875
1.300 1.302 1.875
1.300 1.302 1.875
1.300 1.300 1.929
1.300 1.300 1.876
1.300 1.300 1.876
1.300 1.300 1.876
1.300 1.300 1.876
1.300 1.300 1.876
1.300 1.300 1.876
1.300 1.300 1.876
1.300 1.300 1.876
1.300 1.300 1.876
1.300 1.300 1.876
1.300 1.300 1.876
1.300 1.300 1.876
1.300 1.300 1.876
1.300 1.300 1.876
1.300 1.300 1.876
1.300 1.300 1.876
1.300 1.300 1.876
1.300 1.300 1.876
1.300 1.300 1.876
1.300 1.300 1.876
1.300 1.300 1.876
1.300 1.299 1.904
1.300 1.299 1.877
1.300 1.299 1.877
1.300 1.299 1.877
1.300 1.299 1.877
1.300 1.299 1.877
1.300 1.299 1.877
1.300 1.299 1.877
1.300 1.299 1.877
1.300 1.299 1.877
1.300 1.299 1.877
1.300 1.299 1.878
1.300 1.299 1.878
1.300 1.299 1.878
1.300 1.299 1.878
1.300 1.299 1.878
1.300 1.298 1.905
1.000 1.298 1.864
1.000 1.298 1.850
1.000 1.298 1.836
1.000 1.298 1.822
1.000 1.298 1.808
1.000 1.298 1.794
1.000 1.295 1.835
1.000 1.294 1.795
1.000 1.294 1.754
1.000 1.293 1.768
1.000 1.291 1.782
1.000 1.289 1.770
1.000 1.285 1.786
1.000 1.282 1.775
1.000 1.277 1.791
1.000 1.275 1.727
1.000 1.268 1.825
1.000 1.263 1.763
1.000 1.257 1.781
1.000 1.252 1.773
1.000 1.244 1.821
1.000 1.236 1.815
1.000 1.229 1.782
1.000 1.221 1.804
1.000 1.211 1.827
1.000 1.202 1.824
1.000 1.193 1.822
1.000 1.184 1.819
1.000 1.175 1.817
1.000 1.165 1.816
1.000 1.156 1.815
1.000 1.147 1.815
1.000 1.138 1.815
1.000 1.129 1.815
1.000 1.119 1.816
1.000 1.111 1.789
1.000 1.102 1.818
1.000 1.095 1.765
1.000 1.087 1.793
1.000 1.079 1.795
1.000 1.073 1.742
1.000 1.065 1.798
1.000 1.060 1.746
1.000 1.054 1.747
1.000 1.049 1.722
1.000 1.042 1.778
1.000 1.038 1.726
1.000 1.033 1.728
1.000 1.029 1.730
1.000 1.026 1.677
1.000 1.022 1.732
1.000 1.018 1.707
1.000 1.014 1.736
1.000 1.010 1.712
1.000 1.008 1.686
1.000 1.004 1.715
1.000 1.001 1.717
1.000 0.999 1.693
1.000 0.995 1.722
1.000 0.994 1.670
1.000 0.991 1.726
1.000 0.987 1.729
1.000 0.986 1.677
1.000 0.983 1.734
1.000 0.981 1.682
1.000 0.978 1.739
1.000 0.977 1.687
1.000 0.973 1.744
1.000 0.972 1.693
1.000 0.971 1.695
1.000 0.969 1.725
1.000 0.968 1.701
1.000 0.966 1.703
1.000 0.964 1.733
1.000 0.964 1.682
1.000 0.963 1.711
1.000 0.963 1.686
1.000 0.963 1.688
1.000 0.963 1.690
1.000 0.962 1.719
1.000 0.962 1.694
1.000 0.962 1.696
1.000 0.962 1.698
1.000 0.962 1.699
1.000 0.962 1.701
1.000 0.963 1.676
1.000 0.963 1.704
1.000 0.963 1.706
1.000 0.963 1.707
1.000 0.963 1.709
1.000 0.963 1.711
1.000 0.964 1.685
1.000 0.964 1.714
1.000 0.964 1.715
1.000 0.966 1.662
1.000 0.966 1.717
1.000 0.966 1.718
1.000 0.968 1.693
1.000 0.968 1.721
1.000 0.968 1.722
1.000 0.969 1.696
1.000 0.969 1.724
1.000 0.969 1.726
1.000 0.971 1.672
1.000 0.972 1.700
1.000 0.972 1.728
1.000 0.973 1.701
1.000 0.973 1.729
1.000 0.976 1.676
1.000 0.976 1.730
1.000 0.977 1.704
1.000 0.977 1.731
1.000 0.977 1.732
1.000 0.978 1.706
1.000 0.978 1.734
1.000 0.980 1.680
1.000 0.980 1.734
1.000 0.981 1.707
1.000 0.981 1.735
1.000 0.983 1.708
1.000 0.983 1.736
1.000 0.983 1.737
1.000 0.985 1.682
1.000 0.985 1.736
1.000 0.986 1.710
1.000 0.986 1.737
1.000 0.987 1.710
1.000 0.987 1.737
1.000 0.989 1.683
1.000 0.991 1.709
1.000 0.991 1.736
1.000 0.992 1.709
1.000 0.994 1.681
1.000 0.994 1.735
1.000 0.995 1.708
1.000 0.995 1.735
1.000 0.996 1.707
1.000 0.996 1.734
1.000 0.996 1.734
1.000 0.999 1.679
1.000 0.999 1.733
1.000 1.000 1.705
1.000 1.000 1.732
1.000 1.000 1.732
1.000 1.000 1.732
1.000 1.001 1.705
1.000 1.001 1.731
1.000 1.001 1.731
1.000 1.001 1.731
1.000 1.001 1.731
1.000 1.003 1.676
1.000 1.003 1.729
1.000 1.003 1.729
1.000 1.003 1.729
1.000 1.003 1.729
1.000 1.003 1.728
1.000 1.003 1.728
1.000 1.003 1.728
1.000 1.003 1.728
1.000 1.003 1.728
1.000 1.003 1.728
1.000 1.001 1.783
1.000 1.001 1.729
1.000 1.003 1.674
1.000 1.003 1.727
1.000 1.001 1.782
1.000 1.003 1.674
1.000 1.003 1.727
1.000 1.003 1.727
1.000 1.003 1.727
1.000 1.003 1.726
1.000 1.003 1.726
1.000 1.003 1.726
1.000 1.003 1.726
1.000 1.003 1.726
1.000 1.003 1.726
1.000 1.003 1.726
1.000 1.003 1.725
1.000 1.003 1.725
1.000 1.003 1.725
1.000 1.003 1.725
1.000 1.004 1.697
1.000 1.003 1.751
1.000 1.003 1.724
1.000 1.003 1.724
1.000 1.003 1.724
1.000 1.004 1.696
1.000 1.004 1.723
1.000 1.004 1.723
1.000 1.004 1.722
1.000 1.004 1.722
1.000 1.004 1.722
1.000 1.004 1.722
1.000 1.004 1.722
1.000 1.004 1.721
1.000 1.004 1.721
1.000 1.006 1.694
1.000 1.006 1.720
1.000 1.006 1.720
1.000 1.006 1.719
1.000 1.006 1.719
1.000 1.006 1.719
1.000 1.006 1.719
1.000 1.006 1.718
1.000 1.006 1.718
1.000 1.006 1.718
1.000 1.006 1.718
1.000 1.006 1.717
1.000 1.006 1.717
1.000 1.006 1.717
1.000 1.006 1.716
1.000 1.006 1.716
1.000 1.006 1.716
1.000 1.004 1.743
1.000 1.004 1.716
1.000 1.004 1.716
1.000 1.004 1.716
1.000 1.003 1.743
1.000 1.003 1.716
1.000 1.003 1.716
1.000 1.003 1.716
1.000 1.003 1.716
1.000 1.003 1.716
1.000 1.001 1.771
1.000 1.001 1.717
1.000 1.001 1.717
1.000 1.001 1.717
1.000 1.001 1.717
1.000 1.001 1.717
1.000 1.001 1.717
1.000 1.001 1.717
1.000 1.001 1.717
1.000 1.001 1.717
1.000 1.000 1.744
1.000 1.000 1.718
1.000 1.000 1.718
1.000 1.000 1.718
1.000 1.000 1.718
1.000 1.000 1.718
1.000 1.000 1.718
1.000 0.999 1.745
1.000 0.999 1.719
1.000 0.999 1.719
1.000 0.999 1.719
1.000 0.996 1.774
1.000 0.996 1.721
1.000 0.996 1.721
1.000 0.996 1.721
1.000 0.996 1.721
1.000 0.996 1.722
1.000 0.999 1.667
1.000 0.999 1.720
1.000 0.999 1.720
1.000 0.999 1.720
1.000 1.000 1.693
1.000 1.000 1.719
1.000 1.000 1.720
1.000 1.000 1.720
1.000 1.000 1.720
1.000 1.001 1.692
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.000 1.745
1.000 1.000 1.719
1.000 1.000 1.719
1.000 1.000 1.719
1.000 0.999 1.746
1.000 0.999 1.720
1.000 0.999 1.720
1.000 0.999 1.720
1.000 0.999 1.720
1.000 0.999 1.720
1.000 0.996 1.775
1.000 0.996 1.722
1.000 0.999 1.667
1.000 0.999 1.721
1.000 0.999 1.721
1.000 0.999 1.721
1.000 0.999 1.721
1.000 0.999 1.721
1.000 0.999 1.721
1.000 1.000 1.693
1.000 1.000 1.720
1.000 1.000 1.720
1.000 1.000 1.720
1.000 1.000 1.720
1.000 1.000 1.720
1.000 1.000 1.720
1.000 1.001 1.693
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.003 1.664
1.000 1.001 1.772
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.000 1.746
1.000 1.000 1.719
1.000 1.000 1.719
